,image,emotion
7753,Junichiro_Koizumi_0008.jpg,neutral
7754,Junichiro_Koizumi_0009.jpg,neutral
7755,Junichiro_Koizumi_0010.jpg,neutral
7756,Junichiro_Koizumi_0011.jpg,neutral
7757,Junichiro_Koizumi_0012.jpg,neutral
7758,Junichiro_Koizumi_0013.jpg,neutral
7759,Junichiro_Koizumi_0014.jpg,neutral
7760,Junichiro_Koizumi_0016.jpg,happiness
7761,Junichiro_Koizumi_0017.jpg,neutral
7762,Junichiro_Koizumi_0019.jpg,neutral
7763,Junichiro_Koizumi_0020.jpg,neutral
7764,Junichiro_Koizumi_0021.jpg,neutral
7765,Junichiro_Koizumi_0022.jpg,happiness
7766,Junichiro_Koizumi_0023.jpg,happiness
7767,Junichiro_Koizumi_0024.jpg,happiness
7768,Junichiro_Koizumi_0025.jpg,happiness
7769,Junichiro_Koizumi_0026.jpg,neutral
7770,Junichiro_Koizumi_0027.jpg,neutral
7771,Junichiro_Koizumi_0028.jpg,neutral
7772,Junichiro_Koizumi_0029.jpg,happiness
7773,Junichiro_Koizumi_0030.jpg,happiness
7774,Junichiro_Koizumi_0032.jpg,neutral
7775,Junichiro_Koizumi_0033.jpg,happiness
7776,Junichiro_Koizumi_0034.jpg,happiness
7777,Junichiro_Koizumi_0035.jpg,happiness
7778,Junichiro_Koizumi_0036.jpg,neutral
7779,Junichiro_Koizumi_0037.jpg,neutral
7780,Junichiro_Koizumi_0038.jpg,neutral
7781,Junichiro_Koizumi_0039.jpg,neutral
7782,Junichiro_Koizumi_0040.jpg,happiness
7783,Junichiro_Koizumi_0041.jpg,neutral
7784,Junichiro_Koizumi_0042.jpg,neutral
7785,Junichiro_Koizumi_0043.jpg,neutral
7786,Junichiro_Koizumi_0044.jpg,neutral
7787,Junichiro_Koizumi_0045.jpg,happiness
7788,Junichiro_Koizumi_0046.jpg,neutral
7789,Junichiro_Koizumi_0047.jpg,neutral
7790,Junichiro_Koizumi_0048.jpg,happiness
7791,Junichiro_Koizumi_0049.jpg,neutral
7792,Junichiro_Koizumi_0050.jpg,neutral
7793,Junichiro_Koizumi_0051.jpg,neutral
7794,Junichiro_Koizumi_0052.jpg,happiness
7795,Junichiro_Koizumi_0053.jpg,happiness
7796,Junichiro_Koizumi_0054.jpg,neutral
7797,Junichiro_Koizumi_0055.jpg,happiness
7798,Junichiro_Koizumi_0056.jpg,happiness
7799,Junichiro_Koizumi_0057.jpg,neutral
7800,Junichiro_Koizumi_0058.jpg,happiness
7801,Junichiro_Koizumi_0059.jpg,happiness
7802,Junichiro_Koizumi_0060.jpg,happiness
7803,Junko_Tabei_0001.jpg,neutral
7804,Justin_Gatlin_0001.jpg,sadness
7805,Justin_Gatlin_0002.jpg,happiness
7806,Justin_Guarini_0001.jpg,neutral
7807,Justin_Guarini_0002.jpg,happiness
7808,Justin_Guarini_0003.jpg,happiness
7809,Justin_Leonard_0001.jpg,neutral
7810,Justin_Leonard_0002.jpg,happiness
7811,Justin_Leonard_0003.jpg,neutral
7812,Justin_Leonard_0004.jpg,happiness
7813,Justin_Marshall_0001.jpg,neutral
7814,Justin_Timberlake_0001.jpg,neutral
7815,Justin_Timberlake_0002.jpg,happiness
7816,Justin_Timberlake_0003.jpg,happiness
7817,Justin_Timberlake_0004.jpg,happiness
7818,Justin_Timberlake_0005.jpg,neutral
7819,Justin_Timberlake_0006.jpg,happiness
7820,Justin_Timberlake_0007.jpg,neutral
7821,Justin_Timberlake_0008.jpg,neutral
7822,Justin_Wilson_0001.jpg,happiness
7823,Justine_Henin_0001.jpg,neutral
7824,Justine_Henin_0002.jpg,happiness
7825,Justine_Pasek_0001.jpg,happiness
7826,Justine_Pasek_0002.jpg,happiness
7827,Justine_Pasek_0003.jpg,happiness
7828,Justine_Pasek_0004.jpg,happiness
7829,Justine_Pasek_0005.jpg,happiness
7830,Justine_Pasek_0006.jpg,happiness
7831,Justine_Pasek_0007.jpg,neutral
7832,Kai-Uwe_Ricke_0001.jpg,happiness
7833,Kaio_Almeida_0001.jpg,happiness
7834,Kaisser_Bazan_0001.jpg,happiness
7835,Kajsa_Bergqvist_0001.jpg,happiness
7836,Kalpana_Chawla_0001.jpg,happiness
7837,Kalpana_Chawla_0002.jpg,happiness
7838,Kalpana_Chawla_0003.jpg,happiness
7839,Kalpana_Chawla_0004.jpg,happiness
7840,Kalpana_Chawla_0005.jpg,happiness
7841,Kamal_Kharrazi_0001.jpg,neutral
7842,Kamal_Kharrazi_0002.jpg,neutral
7843,Kamal_Kharrazi_0003.jpg,neutral
7844,Kamal_Kharrazi_0004.jpg,neutral
7845,Kamal_Kharrazi_0005.jpg,happiness
7846,Kamal_Kharrazi_0006.jpg,happiness
7847,Kamel_Morjane_0001.jpg,neutral
7848,Kang_Gum-sil_0001.jpg,neutral
7849,Kaoru_Hasuike_0001.jpg,happiness
7850,Kara_Lynn_Joyce_0001.jpg,happiness
7851,Kareena_Kapoor_0001.jpg,happiness
7852,Karen_Allen_0001.jpg,happiness
7853,Karen_Clarkson_0001.jpg,happiness
7854,Karen_Lynn_Gorney_0001.jpg,happiness
7855,Karen_Mok_0001.jpg,happiness
7856,Karen_Mok_0002.jpg,happiness
7857,Karen_Pereiras_0001.jpg,happiness
7858,Karen_Sharpe_Kramer_0001.jpg,happiness
7859,Karin_Pilsaeter_0001.jpg,neutral
7860,Karin_Stoiber_0001.jpg,happiness
7861,Karin_Stoiber_0002.jpg,happiness
7862,Karin_Viard_0001.jpg,happiness
7863,Karl-Heinz_Rummenigge_0001.jpg,neutral
7864,Karol_Kucera_0001.jpg,happiness
7865,Kaspar_Villiger_0001.jpg,neutral
7866,Katalin_Kollat_0001.jpg,happiness
7867,Kate_Burton_0001.jpg,happiness
7868,Kate_Capshaw_0001.jpg,happiness
7869,Kate_Hudson_0001.jpg,happiness
7870,Kate_Hudson_0002.jpg,neutral
7871,Kate_Hudson_0003.jpg,happiness
7872,Kate_Hudson_0004.jpg,happiness
7873,Kate_Hudson_0005.jpg,happiness
7874,Kate_Hudson_0006.jpg,happiness
7875,Kate_Hudson_0007.jpg,happiness
7876,Kate_Hudson_0008.jpg,happiness
7877,Kate_Hudson_0009.jpg,happiness
7878,Kate_Lee_0001.jpg,happiness
7879,Kate_Moss_0001.jpg,neutral
7880,Kate_Richardson_0001.jpg,neutral
7881,Kate_Starbird_0001.jpg,happiness
7882,Kate_Winslet_0001.jpg,neutral
7883,Kate_Winslet_0002.jpg,happiness
7884,Kate_Winslet_0003.jpg,neutral
7885,Kate_Winslet_0004.jpg,happiness
7886,Katerina_Smrzova_0001.jpg,happiness
7887,Katharine_Hepburn_0001.jpg,happiness
7888,Katherine_Harris_0001.jpg,happiness
7889,Katherine_Harris_0002.jpg,happiness
7890,Katherine_Harris_0003.jpg,happiness
7891,Katherine_Harris_0004.jpg,happiness
7892,Kathie_Louise_Saunders_0001.jpg,neutral
7893,Kathleen_Abernathy_0001.jpg,neutral
7894,Kathleen_Glynn_0001.jpg,happiness
7895,Kathleen_Glynn_0002.jpg,happiness
7896,Kathleen_Kennedy_Townsend_0001.jpg,happiness
7897,Kathleen_Kennedy_Townsend_0002.jpg,happiness
7898,Kathleen_Kennedy_Townsend_0003.jpg,happiness
7899,Kathleen_Kennedy_Townsend_0004.jpg,happiness
7900,Kathryn_Bigelow_0001.jpg,happiness
7901,Kathryn_Bigelow_0002.jpg,neutral
7902,Kathryn_Grayson_0001.jpg,happiness
7903,Kathryn_Morris_0001.jpg,happiness
7904,Kathryn_Tucker_0001.jpg,neutral
7905,Kathy_Baker_0001.jpg,happiness
7906,Kathy_Bates_0001.jpg,happiness
7907,Kathy_Gannon_0001.jpg,happiness
7908,Kathy_Winters_0001.jpg,neutral
7909,Kathy_Winters_0002.jpg,neutral
7910,Katie_Boone_0001.jpg,happiness
7911,Katie_Couric_0001.jpg,happiness
7912,Katie_Harman_0001.jpg,happiness
7913,Katie_Harman_0002.jpg,happiness
7914,Katie_Harman_0003.jpg,happiness
7915,Katie_Holmes_0001.jpg,happiness
7916,Katie_Smith_0001.jpg,neutral
7917,Katie_Wagner_0001.jpg,happiness
7918,Katja_Riemann_0001.jpg,happiness
7919,Katrin_Cartlidge_0001.jpg,happiness
7920,Katrin_Susi_0001.jpg,happiness
7921,KatrinaKaif_1.jpg,disgust
7922,KatrinaKaif_10.jpg,happiness
7923,KatrinaKaif_11.jpg,happiness
7924,KatrinaKaif_12.jpg,happiness
7925,KatrinaKaif_14.jpg,happiness
7926,KatrinaKaif_15.jpg,happiness
7927,KatrinaKaif_16.jpg,happiness
7928,KatrinaKaif_18.jpg,happiness
7929,KatrinaKaif_19.jpg,happiness
7930,KatrinaKaif_20.jpg,happiness
7931,KatrinaKaif_21.jpg,happiness
7932,KatrinaKaif_22.jpg,happiness
7933,KatrinaKaif_26.jpg,happiness
7934,KatrinaKaif_28.jpg,happiness
7935,KatrinaKaif_30.jpg,happiness
7936,KatrinaKaif_31.jpg,happiness
7937,KatrinaKaif_32.jpg,happiness
7938,KatrinaKaif_33.jpg,happiness
7939,KatrinaKaif_34.jpg,happiness
7940,KatrinaKaif_35.jpg,happiness
7941,KatrinaKaif_38.jpg,happiness
7942,KatrinaKaif_39.jpg,happiness
7943,KatrinaKaif_40.jpg,happiness
7944,KatrinaKaif_42.jpg,happiness
7945,KatrinaKaif_43.jpg,happiness
7946,KatrinaKaif_44.jpg,happiness
7947,KatrinaKaif_45.jpg,happiness
7948,KatrinaKaif_47.jpg,happiness
7949,KatrinaKaif_48.jpg,happiness
7950,KatrinaKaif_49.jpg,happiness
7951,KatrinaKaif_5.jpg,happiness
7952,KatrinaKaif_50.jpg,happiness
7953,KatrinaKaif_52.jpg,happiness
7954,KatrinaKaif_53.jpg,happiness
7955,KatrinaKaif_54.jpg,happiness
7956,KatrinaKaif_55.jpg,happiness
7957,KatrinaKaif_56.jpg,happiness
7958,KatrinaKaif_57.jpg,happiness
7959,KatrinaKaif_58.jpg,happiness
7960,KatrinaKaif_59.jpg,happiness
7961,KatrinaKaif_6.jpg,happiness
7962,KatrinaKaif_60.jpg,disgust
7963,KatrinaKaif_62.jpg,disgust
7964,KatrinaKaif_64.jpg,happiness
7965,KatrinaKaif_65.jpg,fear
7966,KatrinaKaif_66.jpg,happiness
7967,KatrinaKaif_67.jpg,happiness
7968,KatrinaKaif_68.jpg,happiness
7969,KatrinaKaif_69.jpg,happiness
7970,KatrinaKaif_7.jpg,happiness
7971,KatrinaKaif_70.jpg,happiness
7972,KatrinaKaif_71.jpg,happiness
7973,KatrinaKaif_72.jpg,disgust
7974,KatrinaKaif_73.jpg,disgust
7975,KatrinaKaif_75.jpg,happiness
7976,KatrinaKaif_76.jpg,happiness
7977,KatrinaKaif_77.jpg,happiness
7978,KatrinaKaif_78.jpg,disgust
7979,KatrinaKaif_79.jpg,disgust
7980,KatrinaKaif_8.jpg,happiness
7981,KatrinaKaif_82.jpg,disgust
7982,KatrinaKaif_83.jpg,disgust
7983,KatrinaKaif_84.jpg,happiness
7984,KatrinaKaif_87.jpg,happiness
7985,KatrinaKaif_89.jpg,sadness
7986,KatrinaKaif_9.jpg,happiness
7987,KatrinaKaif_90.jpg,sadness
7988,KatrinaKaif_91.jpg,sadness
7989,KatrinaKaif_92.jpg,sadness
7990,KatrinaKaif_94.jpg,happiness
7991,KatrinaKaif_95.jpg,happiness
7992,KatrinaKaif_98.jpg,happiness
7993,Kay_Bailey_Hutchison_0001.jpg,happiness
7994,Kay_Behrensmeyer_0001.jpg,neutral
7995,Kaye_Young_0001.jpg,happiness
7996,Keanu_Reeves_0001.jpg,happiness
7997,Keanu_Reeves_0002.jpg,neutral
7998,Keanu_Reeves_0003.jpg,neutral
7999,Keanu_Reeves_0004.jpg,happiness
8000,Keanu_Reeves_0005.jpg,neutral
8001,Keanu_Reeves_0006.jpg,neutral
8002,Keanu_Reeves_0007.jpg,neutral
8003,Keanu_Reeves_0008.jpg,neutral
8004,Keanu_Reeves_0009.jpg,neutral
8005,Keanu_Reeves_0010.jpg,neutral
8006,Keanu_Reeves_0011.jpg,neutral
8007,Keanu_Reeves_0012.jpg,neutral
8008,Keiko_Sofia_Fujimori_0001.jpg,neutral
8009,Keira_Knightley_0001.jpg,neutral
8010,Keira_Knightley_0002.jpg,happiness
8011,Keith_Bishop_Jr_0001.jpg,happiness
8012,Keith_Bogans_0001.jpg,neutral
8013,Keith_Bogans_0002.jpg,neutral
8014,Keith_Bogans_0003.jpg,neutral
8015,Keith_Brown_0001.jpg,happiness
8016,Keith_Fotta_0001.jpg,neutral
8017,Keith_Foulke_0001.jpg,happiness
8018,Keith_Lockhart_0001.jpg,happiness
8019,Keith_Lowen_0001.jpg,surprise
8020,Keith_Olbermann_0001.jpg,happiness
8021,Keith_Osik_0001.jpg,neutral
8022,Keith_Rodriguez_0001.jpg,sadness
8023,Keith_Snyder_0001.jpg,neutral
8024,Keith_Tyson_0001.jpg,happiness
8025,Keith_Urban_0001.jpg,happiness
8026,Keith_Van_Horn_0001.jpg,happiness
8027,Keizo_Yamada_0001.jpg,happiness
8028,Kelli_White_0001.jpg,happiness
8029,Kelli_White_0002.jpg,happiness
8030,Kellie_Coffey_0001.jpg,happiness
8031,Kellie_Greene_0001.jpg,neutral
8032,Kelly_Clarkson_0001.jpg,happiness
8033,Kelly_Clarkson_0002.jpg,happiness
8034,Kelly_Clarkson_0003.jpg,happiness
8035,Kelly_Leigh_0001.jpg,happiness
8036,Kelly_Osbourne_0001.jpg,neutral
8037,Kelly_Ripa_0001.jpg,happiness
8038,Kelly_Santos_0001.jpg,happiness
8039,Kelsey_Grammer_0001.jpg,happiness
8040,Kelvin_Sampson_0001.jpg,neutral
8041,Kelvin_Sampson_0002.jpg,neutral
8042,Kelvin_Sampson_0003.jpg,neutral
8043,Kemal_Dervis_0001.jpg,neutral
8044,Kemal_Dervis_0002.jpg,neutral
8045,Kemal_Dervis_0003.jpg,neutral
8046,Ken_Balk_0001.jpg,happiness
8047,Ken_Dorsey_0001.jpg,happiness
8048,Ken_Kutaragi_0001.jpg,happiness
8049,Ken_Loach_0001.jpg,neutral
8050,Ken_Macha_0001.jpg,neutral
8051,Ken_Macha_0002.jpg,happiness
8052,Ken_Watanabe_0001.jpg,happiness
8053,Ken_Watanabe_0002.jpg,happiness
8054,Ken_Wharfe_0001.jpg,neutral
8055,Kenenisa_Bekele_0001.jpg,neutral
8056,Kenneth_Bowersox_0001.jpg,neutral
8057,Kenneth_Bowersox_0002.jpg,happiness
8058,Kenneth_Bowersox_0003.jpg,happiness
8059,Kenneth_Branagh_0001.jpg,happiness
8060,Kenneth_Branagh_0002.jpg,happiness
8061,Kenneth_Brill_0001.jpg,happiness
8062,Kenneth_Carlsen_0001.jpg,happiness
8063,Kenneth_Cooper_0001.jpg,happiness
8064,Kenneth_Dam_0001.jpg,neutral
8065,Kenneth_Evans_0001.jpg,neutral
8066,Kenneth_Evans_0002.jpg,neutral
8067,Kenneth_Reichert_0001.jpg,neutral
8068,Kenny_Brack_0001.jpg,neutral
8069,Kenny_Chesney_0001.jpg,neutral
8070,Kent_McCord_0001.jpg,neutral
8071,Kent_Robinson_0001.jpg,neutral
8072,Kent_Rominger_0001.jpg,neutral
8073,Kent_Rominger_0002.jpg,neutral
8074,Kevin_Borseth_0001.jpg,happiness
8075,Kevin_Costner_0001.jpg,happiness
8076,Kevin_Costner_0002.jpg,neutral
8077,Kevin_Costner_0003.jpg,neutral
8078,Kevin_Costner_0004.jpg,happiness
8079,Kevin_Costner_0005.jpg,neutral
8080,Kevin_Costner_0006.jpg,happiness
8081,Kevin_Costner_0007.jpg,happiness
8082,Kevin_Costner_0008.jpg,happiness
8083,Kevin_Crane_0001.jpg,happiness
8084,Kevin_Garnett_0001.jpg,neutral
8085,Kevin_Gil_0001.jpg,neutral
8086,Kevin_Harvick_0001.jpg,happiness
8087,Kevin_Hearn_0001.jpg,neutral
8088,Kevin_James_0001.jpg,neutral
8089,Kevin_Keegan_0001.jpg,happiness
8090,Kevin_Marshall_0001.jpg,neutral
8091,Kevin_Millwood_0001.jpg,happiness
8092,Kevin_Nealon_0001.jpg,neutral
8093,Kevin_Satterfield_0001.jpg,neutral
8094,Kevin_Sorbo_0001.jpg,happiness
8095,Kevin_Spacey_0001.jpg,happiness
8096,Kevin_Spacey_0002.jpg,happiness
8097,Kevin_Spacey_0003.jpg,happiness
8098,Kevin_Spacey_0004.jpg,happiness
8099,Kevin_Stallings_0001.jpg,neutral
8100,Kevin_Stallings_0002.jpg,surprise
8101,Kevin_Tarrant_0001.jpg,neutral
8102,Khader_Rashid_Rahim_0001.jpg,neutral
8103,Khaled_Sawalhi_0001.jpg,neutral
8104,Khalid_Khannouchi_0001.jpg,happiness
8105,Khalid_Qazi_0001.jpg,neutral
8106,Khatol_Mohammad_Zai_0001.jpg,neutral
8107,Khin_Nyunt_0001.jpg,neutral
8108,Khum_Bahadur_Khadka_0001.jpg,neutral
8109,Kieran_Culkin_0001.jpg,neutral
8110,Kieran_Prendergast_0001.jpg,neutral
8111,Kieran_Prendergast_0002.jpg,neutral
8112,Kifah_Ajouri_0001.jpg,neutral
8113,Kifah_Ajouri_0002.jpg,neutral
8114,Kiki_Vandeweghe_0001.jpg,happiness
8115,Kiki_Vandeweghe_0002.jpg,happiness
8116,Kim_Cattrall_0001.jpg,happiness
8117,Kim_Chinn_0001.jpg,neutral
8118,Kim_Clijsters_0001.jpg,anger
8119,Kim_Clijsters_0002.jpg,happiness
8120,Kim_Clijsters_0003.jpg,happiness
8121,Kim_Clijsters_0004.jpg,happiness
8122,Kim_Clijsters_0005.jpg,happiness
8123,Kim_Clijsters_0006.jpg,happiness
8124,Kim_Clijsters_0007.jpg,neutral
8125,Kim_Clijsters_0008.jpg,anger
8126,Kim_Clijsters_0009.jpg,anger
8127,Kim_Clijsters_0010.jpg,anger
8128,Kim_Clijsters_0011.jpg,anger
8129,Kim_Clijsters_0012.jpg,disgust
8130,Kim_Clijsters_0013.jpg,happiness
8131,Kim_Clijsters_0014.jpg,happiness
8132,Kim_Dae-jung_0001.jpg,neutral
8133,Kim_Dae-jung_0002.jpg,neutral
8134,Kim_Dae-jung_0003.jpg,happiness
8135,Kim_Dae-jung_0004.jpg,neutral
8136,Kim_Dae-jung_0005.jpg,happiness
8137,Kim_Dae-jung_0006.jpg,neutral
8138,Kim_Dae-jung_0007.jpg,happiness
8139,Kim_Dae-jung_0008.jpg,happiness
8140,Kim_Dong-hwa_0001.jpg,happiness
8141,Kim_Dong-tae_0001.jpg,happiness
8142,Kim_Gandy_0001.jpg,neutral
8143,Kim_Hong-gul_0001.jpg,neutral
8144,Kim_Hong-up_0001.jpg,sadness
8145,Kim_Jin-sun_0001.jpg,neutral
8146,Kim_Jin-sun_0002.jpg,happiness
8147,Kim_Jong-Il_0001.jpg,neutral
8148,Kim_Jong-Il_0002.jpg,neutral
8149,Kim_Jong-Il_0003.jpg,neutral
8150,Kim_Jong-Il_0004.jpg,happiness
8151,Kim_Ryong-sung_0001.jpg,happiness
8152,Kim_Ryong-sung_0002.jpg,neutral
8153,Kim_Ryong-sung_0003.jpg,happiness
8154,Kim_Ryong-sung_0004.jpg,neutral
8155,Kim_Ryong-sung_0005.jpg,happiness
8156,Kim_Ryong-sung_0006.jpg,neutral
8157,Kim_Ryong-sung_0007.jpg,happiness
8158,Kim_Ryong-sung_0008.jpg,neutral
8159,Kim_Ryong-sung_0009.jpg,happiness
8160,Kim_Ryong-sung_0010.jpg,neutral
8161,Kim_Ryong-sung_0011.jpg,neutral
8162,Kim_Su_Nam_0001.jpg,neutral
8163,Kim_Weeks_0001.jpg,happiness
8164,Kim_Yong-il_0001.jpg,happiness
8165,Kim_Yong-il_0002.jpg,neutral
8166,Kim_Yong-il_0003.jpg,neutral
8167,Kim_Yun-kyu_0001.jpg,neutral
8168,Kimberly_Bruckner_0001.jpg,happiness
8169,Kimberly_Stewart_0001.jpg,happiness
8170,Kimi_Raikkonen_0001.jpg,neutral
8171,Kimi_Raikkonen_0002.jpg,neutral
8172,Kimi_Raikkonen_0003.jpg,neutral
8173,Kimora_Lee_0001.jpg,happiness
8174,King_Abdullah_II_0001.jpg,happiness
8175,King_Abdullah_II_0002.jpg,happiness
8176,King_Abdullah_II_0003.jpg,neutral
8177,King_Abdullah_II_0004.jpg,happiness
8178,King_Abdullah_II_0005.jpg,neutral
8179,King_Bhumibol_Adulyadej_0001.jpg,neutral
8180,King_Gyanendra_0001.jpg,happiness
8181,Kirby_Puckett_0001.jpg,neutral
8182,Kirk_Doerger_0001.jpg,neutral
8183,Kirk_Douglas_0001.jpg,neutral
8184,Kirk_Ferentz_0001.jpg,neutral
8185,Kirk_Ferentz_0002.jpg,neutral
8186,Kirk_Franklin_0001.jpg,neutral
8187,Kirk_Johnson_0002.jpg,neutral
8188,Kirk_Johnson_0003.jpg,neutral
8189,Kirsten_Clark_0001.jpg,happiness
8190,Kirsten_Dunst_0001.jpg,happiness
8191,Kirsten_Gilham_0001.jpg,happiness
8192,Kit_Bond_0001.jpg,happiness
8193,Kitin_Munoz_0001.jpg,happiness
8194,Kjell_Magne_Bondevik_0001.jpg,happiness
8195,Kjell_Magne_Bondevik_0002.jpg,happiness
8196,Kjell_Magne_Bondevik_0003.jpg,neutral
8197,Klaus_Zwickel_0001.jpg,neutral
8198,Klaus_Zwickel_0002.jpg,neutral
8199,Kobe_Bryant_0002.jpg,neutral
8200,Kobe_Bryant_0003.jpg,neutral
8201,Kofi_Annan_0001.jpg,neutral
8202,Kofi_Annan_0002.jpg,neutral
8203,Kofi_Annan_0003.jpg,neutral
8204,Kofi_Annan_0004.jpg,neutral
8205,Kofi_Annan_0005.jpg,neutral
8206,Kofi_Annan_0006.jpg,happiness
8207,Kofi_Annan_0007.jpg,neutral
8208,Kofi_Annan_0008.jpg,neutral
8209,Kofi_Annan_0009.jpg,neutral
8210,Kofi_Annan_0011.jpg,neutral
8211,Kofi_Annan_0012.jpg,neutral
8212,Kofi_Annan_0013.jpg,happiness
8213,Kofi_Annan_0014.jpg,neutral
8214,Kofi_Annan_0015.jpg,neutral
8215,Kofi_Annan_0016.jpg,neutral
8216,Kofi_Annan_0017.jpg,neutral
8217,Kofi_Annan_0018.jpg,neutral
8218,Kofi_Annan_0019.jpg,neutral
8219,Kofi_Annan_0020.jpg,neutral
8220,Kofi_Annan_0021.jpg,neutral
8221,Kofi_Annan_0022.jpg,neutral
8222,Kofi_Annan_0023.jpg,neutral
8223,Kofi_Annan_0024.jpg,neutral
8224,Kofi_Annan_0025.jpg,neutral
8225,Kofi_Annan_0026.jpg,neutral
8226,Kofi_Annan_0027.jpg,neutral
8227,Kofi_Annan_0028.jpg,neutral
8228,Kofi_Annan_0029.jpg,neutral
8229,Kofi_Annan_0030.jpg,neutral
8230,Kofi_Annan_0031.jpg,neutral
8231,Kofi_Annan_0032.jpg,neutral
8232,Koichi_Haraguchi_0001.jpg,neutral
8233,Koichi_Tanaka_0001.jpg,happiness
8234,Koichiro_Matsuura_0001.jpg,neutral
8235,Koji_Uehara_0001.jpg,happiness
8236,Kong_Quan_0001.jpg,neutral
8237,Kostya_Tszyu_0001.jpg,happiness
8238,Kosuke_Kitajima_0001.jpg,neutral
8239,Kosuke_Kitajima_0002.jpg,happiness
8240,Krishna_Bhadur_Mahara_0001.jpg,happiness
8241,Kristanna_Loken_0001.jpg,happiness
8242,Kristanna_Loken_0002.jpg,happiness
8243,Kristanna_Loken_0003.jpg,happiness
8244,Kristanna_Loken_0004.jpg,happiness
8245,Kristanna_Loken_0005.jpg,happiness
8246,Kristen_Breitweiser_0001.jpg,neutral
8247,Kristen_Breitweiser_0002.jpg,surprise
8248,Kristen_Breitweiser_0003.jpg,neutral
8249,Kristen_Rivera_0001.jpg,neutral
8250,Kristin_Chenoweth_0001.jpg,happiness
8251,Kristin_Davis_0001.jpg,happiness
8252,Kristin_Davis_0002.jpg,happiness
8253,Kristin_Davis_0003.jpg,happiness
8254,Kristin_Scott_Thomas_0001.jpg,happiness
8255,Kristy_Curry_0001.jpg,surprise
8256,Kultida_Woods_0001.jpg,neutral
8257,Kurt_Budke_0001.jpg,neutral
8258,Kurt_Busch_0001.jpg,happiness
8259,Kurt_Busch_0002.jpg,neutral
8260,Kurt_Hellstrom_0001.jpg,neutral
8261,Kurt_Russell_0001.jpg,neutral
8262,Kurt_Russell_0002.jpg,happiness
8263,Kurt_Schottenheimer_0001.jpg,neutral
8264,Kurt_Suzuki_0001.jpg,anger
8265,Kurt_Tanabe_0001.jpg,neutral
8266,Kurt_Thomas_0001.jpg,neutral
8267,Kurt_Warner_0001.jpg,neutral
8268,Kurt_Warner_0002.jpg,happiness
8269,Kurt_Warner_0003.jpg,neutral
8270,Kurt_Warner_0004.jpg,happiness
8271,Kurt_Warner_0005.jpg,happiness
8272,Kwame_Kilpatrick_0001.jpg,neutral
8273,Kweisi_Mfume_0001.jpg,neutral
8274,Kwon_Yang-sook_0001.jpg,happiness
8275,Kwon_Yang-sook_0002.jpg,neutral
8276,Kwon_Yang-sook_0003.jpg,neutral
8277,Kwon_Young-gil_0001.jpg,sadness
8278,Kyle_McLaren_0001.jpg,neutral
8279,Kyle_Shewfelt_0001.jpg,happiness
8280,Kyoko_Nakayama_0001.jpg,neutral
8281,Kyra_Sedgwick_0001.jpg,happiness
8282,LK_Advani_0001.jpg,surprise
8283,LK_Advani_0002.jpg,neutral
8284,LK_Advani_0003.jpg,surprise
8285,Lachlan_Murdoch_0001.jpg,neutral
8286,Laila_Ali_0001.jpg,neutral
8287,Laila_Ali_0002.jpg,neutral
8288,Laila_Ali_0003.jpg,happiness
8289,Lana_Clarkson_0001.jpg,happiness
8290,Lana_Clarkson_0002.jpg,happiness
8291,Lance_Armstrong_0001.jpg,neutral
8292,Lance_Armstrong_0002.jpg,happiness
8293,Lance_Armstrong_0003.jpg,neutral
8294,Lance_Armstrong_0004.jpg,happiness
8295,Lance_Armstrong_0005.jpg,happiness
8296,Lance_Armstrong_0006.jpg,happiness
8297,Lance_Armstrong_0008.jpg,neutral
8298,Lance_Armstrong_0009.jpg,neutral
8299,Lance_Armstrong_0010.jpg,neutral
8300,Lance_Armstrong_0011.jpg,neutral
8301,Lance_Armstrong_0012.jpg,happiness
8302,Lance_Armstrong_0013.jpg,happiness
8303,Lance_Armstrong_0014.jpg,neutral
8304,Lance_Armstrong_0015.jpg,neutral
8305,Lance_Armstrong_0017.jpg,happiness
8306,Lance_Armstrong_0018.jpg,happiness
8307,Lance_Bass_0001.jpg,happiness
8308,Lance_Bass_0002.jpg,happiness
8309,Lance_Bass_0003.jpg,happiness
8310,Lance_Bass_0004.jpg,happiness
8311,Lance_Bass_0005.jpg,neutral
8312,Landon_Donovan_0001.jpg,happiness
8313,Lane_Bryant_0001.jpg,happiness
8314,Lane_Odom_0001.jpg,neutral
8315,Lara_Logan_0001.jpg,neutral
8316,Larenz_Tate_0001.jpg,happiness
8317,Larry_Anderson_0001.jpg,neutral
8318,Larry_Beinfest_0001.jpg,happiness
8319,Larry_Bowa_0001.jpg,neutral
8320,Larry_Bowa_0002.jpg,happiness
8321,Larry_Brown_0001.jpg,happiness
8322,Larry_Brown_0002.jpg,anger
8323,Larry_Brown_0003.jpg,happiness
8324,Larry_Brown_0004.jpg,neutral
8325,Larry_Brown_0005.jpg,neutral
8326,Larry_Brown_0006.jpg,neutral
8327,Larry_Brown_0007.jpg,anger
8328,Larry_Campbell_0001.jpg,happiness
8329,Larry_Coker_0001.jpg,happiness
8330,Larry_Coker_0002.jpg,happiness
8331,Larry_Coker_0003.jpg,neutral
8332,Larry_Coker_0004.jpg,neutral
8333,Larry_Donald_0001.jpg,neutral
8334,Larry_Ellison_0001.jpg,happiness
